524,635,158,329,541,3
527,645,162,330,541,3
530,657,163,333,543,3
531,670,166,335,544,3
534,678,167,338,543,3
534,685,165,341,543,3
534,689,167,348,542,3
537,690,168,352,540,3
540,692,167,355,543,3
545,688,167,358,544,3
552,690,169,359,550,3
555,690,169,360,553,3
557,691,170,360,556,3
558,691,170,361,556,3
556,691,171,357,557,3
551,691,172,357,556,3
550,689,172,357,556,3
545,689,172,355,559,3
539,683,171,352,554,3
535,679,170,351,553,3
531,674,170,349,552,3
532,670,169,347,548,3
535,668,168,347,548,3
539,666,169,346,546,3
537,665,170,345,544,3
538,666,171,345,542,3
537,667,169,344,541,3
535,667,170,344,539,3
534,669,170,342,535,3
533,667,170,342,535,3
533,665,172,342,533,3
534,665,173,342,532,3
531,664,176,343,532,3
532,664,176,343,531,3
533,664,179,345,530,3
533,663,177,345,528,3
355,668,250,407,539,3
360,671,250,408,517,3
365,681,237,415,559,3
373,687,230,413,563,3
378,689,225,419,562,3
385,697,219,430,596,3
388,698,218,429,594,3
388,698,217,433,588,3
389,700,214,442,599,3
391,702,213,435,596,3
396,705,214,447,602,3
401,709,215,461,601,3
406,708,216,467,591,3
416,709,218,480,610,3
422,709,217,486,620,3
427,707,219,490,635,3
430,707,220,493,657,3
430,708,219,495,660,3
431,708,221,497,663,3
433,703,221,499,650,3
438,700,221,500,634,3
444,695,220,502,659,3
447,692,220,502,632,3
452,693,220,502,646,3
454,694,219,502,687,3
461,698,222,508,694,3
460,696,225,507,704,3
456,699,224,511,714,3
458,700,224,514,700,3
455,699,224,515,708,3
456,700,221,516,712,3
459,702,231,519,709,3
460,705,237,517,725,3
459,706,241,518,723,3
459,706,247,520,730,3
459,707,248,520,722,3
456,706,249,522,724,3
458,707,250,523,688,3
452,701,246,517,657,3
452,702,246,518,633,3
453,702,246,517,604,3
449,699,245,520,634,3
452,703,247,521,657,3
453,703,248,521,674,3
452,703,250,519,698,3
452,705,249,517,701,3
454,707,250,518,696,3
453,705,248,515,689,3
456,710,249,516,686,3
460,712,250,518,687,3
459,714,249,517,697,3
456,708,250,510,691,3
452,704,247,510,695,3
450,703,247,507,689,3
451,703,247,507,686,3
451,703,245,508,682,3
453,708,246,509,680,3
457,709,247,512,680,3
457,709,249,512,651,3
461,713,251,514,646,3
461,715,251,515,645,3
457,717,252,511,631,3
458,719,253,510,633,3
455,717,252,508,626,3
454,720,253,508,663,3
458,719,253,510,687,3
458,718,253,509,702,3
459,721,252,508,720,3
461,720,252,506,725,3
461,717,253,502,723,3
464,723,254,480,731,3
463,720,257,467,730,3
463,722,261,458,728,3
467,727,264,458,725,3
466,721,265,461,705,3
469,722,264,467,703,3
471,717,264,469,693,3
475,718,264,472,691,3
474,714,262,472,686,3
478,716,263,474,696,3
478,713,260,480,702,3
478,712,256,480,703,3
476,709,257,483,708,3
475,709,257,488,705,3
475,707,258,494,703,3
472,704,259,499,674,3
477,711,262,507,693,3
476,710,256,508,694,3
478,710,255,493,695,3
479,713,254,486,715,3
478,712,252,476,712,3
479,712,253,469,715,3
478,711,252,469,709,3
477,710,252,469,710,3
474,704,251,481,702,3
475,708,254,493,707,3
475,710,254,503,707,3
477,712,257,515,711,3
474,711,255,513,686,3
472,709,254,510,682,3
475,712,255,506,683,3
469,704,253,498,671,3
512,589,242,347,450,3
518,586,243,362,454,3
519,568,243,379,456,3
518,547,244,388,454,3
517,512,247,396,452,3
513,491,251,401,456,3
512,481,254,389,455,3
506,472,256,380,460,3
500,474,257,380,462,3
502,473,257,382,461,3
503,472,258,387,460,3
506,472,258,399,459,3
514,479,259,394,460,3
508,488,263,399,460,3
509,498,264,401,461,3
507,505,269,391,459,3
508,507,271,388,459,3
516,508,272,385,459,3
519,507,273,378,457,3
522,509,273,380,457,3
522,511,273,380,455,3
524,511,273,369,455,3
533,512,275,366,451,3
549,516,275,364,450,3
569,520,273,353,445,3
588,523,272,368,441,3
601,521,270,371,440,3
607,523,270,374,438,3
620,529,270,382,434,3
628,532,271,374,434,3
634,539,273,368,429,3
644,543,276,354,423,3
649,546,277,345,416,3
643,537,273,326,406,3
641,531,270,304,396,3
637,528,266,295,390,3
629,522,264,275,383,3
626,523,263,251,381,3
636,525,264,232,382,3
640,527,265,271,378,3
647,527,265,277,380,3
660,530,264,303,379,3
664,530,261,333,377,3
667,523,258,335,374,3
675,526,256,339,376,3
668,520,253,332,377,3
674,516,251,335,377,3
675,517,252,333,380,3
675,515,250,326,380,3
677,518,251,321,380,3
679,519,250,316,379,3
681,526,249,305,378,3
682,536,251,297,378,3
685,543,251,294,375,3
685,550,251,293,372,3
688,558,253,297,368,3
687,562,256,302,362,3
685,563,257,297,356,3
684,564,257,324,352,3
680,562,258,327,350,3
679,559,259,338,353,3
682,562,259,348,356,3
679,564,259,332,354,3
681,565,256,300,357,3
680,567,256,298,349,3
671,562,259,308,339,3
674,562,256,307,334,3
671,561,257,331,329,3
670,558,256,339,325,3
673,560,254,340,327,3
672,561,251,343,328,3
671,560,249,338,330,3
672,563,250,338,333,3
673,567,250,340,335,3
672,573,252,343,335,3
670,575,253,347,338,3
671,578,254,356,342,3
671,575,255,360,343,3
670,572,255,359,340,3
676,567,256,360,337,3
677,569,256,359,338,3
676,569,256,353,336,3
679,570,257,356,341,3
679,573,259,358,347,3
680,572,260,353,351,3
682,574,264,348,352,3
683,576,266,338,351,3
685,575,267,357,352,3
687,582,269,361,354,3
684,580,268,371,361,3
682,580,270,387,369,3
678,579,269,386,373,3
675,575,268,384,381,3
672,575,268,383,388,3
667,571,266,381,394,3
667,570,267,378,397,3
667,571,269,377,405,3
667,572,270,374,411,3
662,573,270,372,415,3
658,574,269,371,420,3
651,577,269,369,423,3
645,582,269,368,423,3
641,588,268,382,423,3
640,596,270,387,425,3
635,599,269,395,425,3
632,597,269,403,425,3
628,595,270,404,428,3
623,593,270,409,428,3
620,590,268,411,427,3
618,590,270,413,428,3
616,592,272,415,428,3
613,593,271,414,427,3
608,592,272,413,428,3
608,595,275,414,429,3
600,594,271,411,420,3
598,597,277,413,426,3
596,599,277,409,426,3
590,596,274,402,422,3
593,598,277,406,426,3
596,596,275,405,425,3
595,593,275,407,425,3
594,594,276,411,425,3
592,593,276,411,426,3
497,421,249,397,364,3
495,415,233,388,358,3
492,409,237,387,357,3
491,400,235,384,351,3
493,398,234,381,351,3
495,396,235,381,354,3
496,393,233,381,354,3
494,394,234,382,355,3
496,393,235,383,358,3
494,392,235,384,358,3
495,392,235,386,359,3
497,391,234,385,359,3
499,392,236,388,361,3
501,391,236,390,361,3
502,392,237,391,362,3
502,392,237,390,358,3
497,392,236,387,360,3
498,393,235,387,358,3
496,393,235,388,358,3
495,395,236,388,361,3
500,398,240,393,364,3
500,401,240,393,366,3
502,403,241,394,367,3
500,406,239,393,366,3
502,409,238,391,365,3
501,412,239,391,367,3
500,415,240,391,371,3
503,419,241,391,375,3
501,419,239,390,376,3
500,424,239,389,375,3
501,428,239,388,377,3
501,436,239,388,380,3
500,442,239,382,383,3
504,451,239,385,387,3
505,455,238,385,390,3
506,460,238,384,390,3
508,466,237,384,390,3
508,472,238,383,395,3
507,475,238,380,401,3
506,480,239,374,402,3
506,483,239,370,402,3
506,484,239,367,402,3
504,486,238,361,400,3
504,486,238,361,402,3
504,489,239,364,406,3
503,490,240,353,408,3
503,490,240,344,410,3
504,494,242,329,413,3
502,492,239,315,412,3
503,494,241,307,414,3
499,494,239,300,413,3
499,493,235,311,409,3
501,495,238,316,412,3
499,495,236,322,409,3
500,496,237,328,409,3
500,496,238,330,410,3
499,496,238,335,411,3
499,493,238,334,411,3
496,491,236,332,409,3
498,493,237,336,411,3
498,490,236,333,411,3
497,491,238,336,411,3
495,492,238,337,412,3
494,491,238,332,412,3
495,492,239,333,411,3
494,491,239,333,411,3
494,492,240,333,412,3
495,492,241,335,411,3
495,491,237,335,412,3
495,491,236,334,412,3
495,491,235,353,413,3
495,492,233,363,409,3
495,491,234,372,411,3
495,490,235,383,412,3
495,488,234,386,411,3
496,484,234,388,413,3
496,480,233,391,413,3
500,477,233,393,413,3
501,470,233,393,411,3
503,470,233,393,410,3
504,470,233,392,410,3
505,470,233,391,409,3
505,472,233,390,408,3
503,473,233,387,409,3
502,473,231,385,407,3
500,473,233,383,409,3
501,474,233,381,409,3
502,473,233,381,410,3
505,475,235,382,412,3
504,475,234,381,411,3
506,476,235,381,413,3
506,476,235,380,413,3
506,475,234,377,411,3
507,476,234,375,412,3
505,476,234,375,412,3
504,477,236,374,414,3
503,479,233,363,412,3
503,482,234,358,411,3
501,480,229,361,411,3
501,483,229,362,410,3
501,485,229,366,409,3
499,483,229,371,408,3
501,485,230,371,409,3
501,486,230,371,409,3
500,489,230,369,410,3
495,488,232,366,410,3
490,488,232,363,410,3
486,490,233,361,408,3
484,486,234,358,408,3
483,489,236,365,409,3
481,490,238,368,409,3
479,489,238,371,412,3
476,491,237,372,411,3
472,491,237,371,411,3
471,492,236,370,408,3
473,492,237,370,405,3
473,492,237,371,404,3
472,492,235,368,401,3
474,493,235,367,403,3
477,496,235,367,404,3
477,495,236,369,405,3
482,497,238,375,408,3
483,497,236,380,406,3
484,500,236,385,408,3
487,501,235,389,408,3
487,503,233,390,407,3
