218,127,803,693,184,4
219,129,807,689,185,4
221,130,807,689,185,4
221,130,807,685,186,4
222,130,808,678,185,4
222,128,809,674,185,4
222,126,807,688,186,4
221,127,804,688,185,4
223,129,809,705,187,4
222,130,808,715,187,4
222,133,803,701,190,4
223,129,808,694,189,4
223,130,807,689,191,4
223,128,806,671,191,4
223,129,810,664,192,4
222,131,808,665,193,4
221,130,808,664,193,4
221,132,806,667,199,4
222,131,809,674,198,4
219,129,806,671,199,4
220,129,805,674,199,4
223,129,807,672,200,4
224,128,804,669,198,4
225,128,804,665,192,4
226,128,805,661,192,4
227,127,803,649,190,4
226,127,801,648,192,4
226,126,800,649,195,4
228,128,799,651,199,4
229,128,801,648,199,4
231,129,803,661,200,4
228,128,801,641,200,4
229,127,792,664,196,4
228,127,795,658,197,4
227,126,790,660,196,4
230,129,785,666,197,4
229,128,789,673,197,4
227,128,787,678,195,4
227,127,787,684,193,4
227,126,790,671,191,4
228,125,787,665,189,4
228,124,789,659,190,4
229,125,789,657,192,4
228,124,789,663,192,4
229,125,791,668,195,4
228,124,791,668,196,4
229,125,792,670,197,4
228,124,793,654,198,4
227,124,795,648,198,4
228,125,795,658,197,4
229,124,797,645,197,4
229,127,797,648,196,4
230,129,797,658,197,4
230,128,797,659,197,4
230,129,795,666,196,4
231,129,796,654,197,4
229,129,795,641,194,4
229,129,794,661,196,4
226,128,793,656,194,4
226,127,791,653,191,4
230,129,787,673,196,4
226,128,788,671,195,4
228,127,788,675,194,4
229,128,791,687,197,4
228,128,793,686,197,4
230,130,793,694,197,4
231,132,796,698,199,4
230,132,789,698,199,4
229,133,791,701,199,4
228,133,789,692,200,4
228,133,788,695,201,4
226,132,787,693,202,4
228,132,790,696,203,4
228,133,791,704,201,4
227,130,790,702,202,4
230,131,794,707,202,4
227,126,789,706,200,4
229,127,793,709,202,4
229,126,794,711,201,4
229,125,794,712,202,4
229,127,798,714,204,4
229,127,797,716,205,4
228,127,796,717,206,4
228,126,795,715,205,4
228,128,794,714,204,4
229,132,786,709,204,4
228,131,783,706,200,4
227,133,782,706,199,4
224,134,776,705,192,4
223,131,777,705,190,4
222,130,769,699,188,4
220,129,761,694,187,4
220,127,756,687,189,4
218,128,750,683,189,4
218,128,746,678,189,4
216,127,742,674,191,4
216,128,740,671,191,4
220,127,738,666,193,4
222,127,739,655,197,4
225,128,738,651,200,4
228,129,739,650,202,4
227,129,737,646,198,4
227,130,735,643,198,4
227,131,733,642,197,4
228,131,732,629,195,4
224,132,728,622,194,4
226,133,729,623,191,4
223,134,726,617,187,4
224,131,719,620,188,4
226,132,719,624,189,4
228,133,715,625,190,4
228,130,714,632,190,4
227,131,710,622,189,4
228,131,710,621,190,4
228,130,710,613,188,4
228,131,709,609,191,4
228,132,712,603,191,4
228,133,711,603,192,4
225,130,708,604,192,4
227,132,711,605,192,4
227,131,711,609,190,4
227,130,700,607,189,4
229,130,693,603,190,4
225,128,698,604,188,4
227,130,675,595,190,4
227,129,670,591,191,4
226,129,664,590,191,4
226,130,656,586,192,4
226,130,662,590,189,4
224,131,657,590,182,4
222,131,669,596,182,4
222,131,664,597,179,4
219,127,671,604,174,4
220,128,672,606,177,4
219,126,670,610,176,4
224,128,681,613,180,4
224,128,667,609,180,4
224,128,683,617,181,4
226,129,692,619,181,4
224,128,693,621,178,4
226,129,703,625,181,4
227,129,700,623,181,4
225,129,697,623,186,4
226,129,697,596,189,4
224,128,695,595,189,4
223,127,695,572,189,4
222,127,695,572,188,4
221,127,696,584,187,4
221,127,694,590,187,4
218,129,694,601,187,4
220,130,697,611,187,4
220,130,696,611,188,4
218,130,697,610,188,4
222,132,700,616,188,4
220,129,702,619,187,4
221,130,704,622,183,4
222,129,708,626,181,4
221,128,704,623,179,4
221,128,693,615,178,4
221,129,678,606,179,4
222,133,675,605,182,4
221,133,679,601,179,4
221,134,686,603,181,4
221,134,694,611,181,4
220,132,697,615,180,4
220,132,696,611,183,4
220,132,695,609,184,4
221,132,692,597,181,4
220,131,700,589,181,4
219,133,706,597,183,4
220,132,708,598,179,4
219,132,715,604,181,4
219,133,716,617,181,4
219,133,715,601,182,4
216,130,711,593,184,4
218,131,712,586,185,4
217,130,710,587,186,4
218,131,711,588,188,4
221,134,710,591,189,4
220,134,711,594,188,4
220,136,712,593,188,4
219,135,713,597,189,4
218,133,712,598,187,4
217,134,709,597,187,4
217,132,708,593,188,4
219,134,705,591,191,4
218,134,706,590,190,4
218,132,706,592,188,4
218,129,705,597,188,4
217,130,705,596,187,4
216,130,702,593,187,4
215,131,701,589,188,4
215,133,703,579,188,4
215,134,703,589,190,4
216,132,702,586,192,4
218,132,703,583,194,4
219,131,705,590,195,4
215,131,701,593,193,4
217,132,702,604,193,4
216,131,703,614,190,4
214,131,701,625,189,4
217,132,703,634,190,4
215,131,700,636,184,4
216,133,699,639,188,4
224,134,701,642,185,4
228,130,705,645,186,4
234,133,708,647,188,4
238,132,715,650,188,4
237,131,719,652,185,4
236,133,720,636,187,4
239,136,722,633,190,4
238,135,728,641,188,4
239,135,729,639,190,4
238,135,736,630,188,4
237,132,737,629,187,4
236,133,736,628,188,4
236,131,738,623,188,4
237,131,720,618,188,4
236,128,707,624,186,4
237,129,703,626,185,4
237,130,690,624,185,4
237,130,687,633,183,4
238,131,681,633,183,4
237,131,676,631,183,4
237,131,668,631,184,4
236,128,662,625,181,4
236,127,659,625,179,4
236,127,657,622,179,4
238,129,653,619,185,4
238,128,649,619,185,4
237,129,647,617,188,4
235,129,643,615,189,4
233,129,643,612,186,4
232,130,648,614,187,4
234,131,649,614,188,4
236,131,669,621,190,4
235,130,666,620,189,4
236,126,662,620,190,4
234,124,664,618,190,4
231,124,656,615,189,4
231,124,654,613,188,4
231,124,655,613,189,4
232,128,676,620,188,4
234,128,675,617,187,4
233,129,673,616,188,4
234,132,682,619,186,4
233,129,676,613,187,4
233,129,672,612,189,4
232,129,682,609,189,4
233,129,685,604,188,4
232,130,676,601,189,4
233,130,679,601,185,4
232,129,668,596,184,4
235,132,652,586,187,4
234,130,616,553,183,4
