495,549,568,518,478,1
494,549,564,518,477,1
493,550,563,517,476,1
493,549,562,515,476,1
491,548,560,516,475,1
488,548,561,515,475,1
485,547,560,516,475,1
483,547,560,516,474,1
480,548,560,516,472,1
478,547,560,516,471,1
478,546,560,515,470,1
476,547,560,516,470,1
476,546,560,517,470,1
476,546,561,517,470,1
477,546,560,517,470,1
477,546,561,519,471,1
478,545,561,518,470,1
479,546,561,518,471,1
478,546,561,518,471,1
479,546,561,518,470,1
478,547,562,518,471,1
479,546,561,519,470,1
480,546,561,520,471,1
481,547,560,520,470,1
481,546,560,520,470,1
481,546,560,520,470,1
480,545,560,520,469,1
479,545,561,520,469,1
478,546,561,520,469,1
477,545,560,520,468,1
477,546,560,521,468,1
476,546,559,522,468,1
476,546,559,522,468,1
477,545,559,523,468,1
477,543,559,523,468,1
476,541,558,522,468,1
475,541,558,522,468,1
474,540,557,521,468,1
474,540,557,521,468,1
473,541,557,522,468,1
472,541,557,521,468,1
472,541,557,521,469,1
471,541,557,522,469,1
471,541,558,522,469,1
471,540,558,522,469,1
469,540,558,522,469,1
469,540,558,523,468,1
469,540,557,522,468,1
468,540,557,522,468,1
467,533,548,521,460,1
466,533,546,520,460,1
466,533,546,520,458,1
466,534,546,520,458,1
465,533,546,520,457,1
464,534,547,520,455,1
83,122,2,227,121,2
82,124,2,229,122,2
81,126,2,228,121,2
79,127,2,227,121,2
80,128,2,225,121,2
80,127,2,225,121,2
82,128,5,227,123,2
85,126,4,227,122,2
87,126,4,231,123,2
87,126,4,230,123,2
84,125,2,231,121,2
83,124,2,231,121,2
80,125,2,230,120,2
79,125,3,230,117,2
82,124,3,229,118,2
85,125,3,228,116,2
85,125,3,228,118,2
84,126,3,227,120,2
86,125,3,225,121,2
86,126,2,226,121,2
82,125,3,226,121,2
83,127,3,226,122,2
83,125,3,228,121,2
82,123,3,227,120,2
82,125,3,225,121,2
83,127,5,227,122,2
81,128,3,225,122,2
80,132,3,224,122,2
79,133,3,225,122,2
78,133,3,223,120,2
77,134,2,223,120,2
76,133,3,220,120,2
77,132,3,219,120,2
77,132,2,219,121,2
77,132,2,218,121,2
78,132,2,220,121,2
80,134,5,224,121,2
79,131,4,224,120,2
78,129,4,227,119,2
77,127,3,228,119,2
75,124,3,229,119,2
74,126,3,232,119,2
75,129,2,232,118,2
75,127,3,232,118,2
76,125,3,226,117,2
75,124,2,228,116,2
75,120,3,227,117,2
76,120,3,227,117,2
76,119,3,227,117,2
77,118,2,226,118,2
77,119,3,223,118,2
76,120,3,221,118,2
77,120,3,220,118,2
76,123,3,217,118,2
75,121,3,221,118,2
75,122,4,223,119,2
71,119,4,228,119,2
112,231,358,491,202,3
112,231,357,491,203,3
114,231,356,491,203,3
112,232,357,491,203,3
113,232,358,491,203,3
112,233,359,492,202,3
110,233,359,492,201,3
111,233,360,491,201,3
112,233,361,491,201,3
112,233,361,489,200,3
113,233,361,488,201,3
113,233,362,489,201,3
112,233,362,489,201,3
112,232,363,490,201,3
112,231,361,491,198,3
112,228,360,494,200,3
113,229,361,494,201,3
115,228,362,495,202,3
116,228,362,496,207,3
118,228,362,496,210,3
119,228,363,496,211,3
122,228,359,497,213,3
124,228,356,498,207,3
126,232,353,498,198,3
127,231,349,500,192,3
126,231,347,499,188,3
127,233,345,499,187,3
127,232,341,500,187,3
126,233,339,498,191,3
126,235,338,499,193,3
126,235,336,498,196,3
125,235,335,499,197,3
125,236,334,499,194,3
124,236,332,499,193,3
124,237,332,501,191,3
124,237,330,501,190,3
123,238,330,501,191,3
124,238,331,501,189,3
125,239,330,501,188,3
126,239,330,501,187,3
126,238,332,502,187,3
128,237,333,503,188,3
128,236,334,503,189,3
129,235,333,503,189,3
132,236,332,503,190,3
131,236,330,502,189,3
131,235,328,502,189,3
132,238,327,502,189,3
131,238,327,501,188,3
131,238,325,501,188,3
131,239,325,501,188,3
131,239,325,501,189,3
131,239,325,501,189,3
130,239,324,500,190,3
130,238,324,500,190,3
130,238,325,500,190,3
130,238,328,500,189,3
129,237,329,501,189,3
130,238,332,501,189,3
130,239,334,502,189,3
130,239,335,502,190,3
130,239,336,501,190,3
130,238,336,502,191,3
352,300,22,433,301,4
351,296,21,434,301,4
352,293,27,434,301,4
351,291,24,434,302,4
351,288,31,434,301,4
351,287,34,434,301,4
352,291,36,432,302,4
353,292,38,433,300,4
354,293,37,433,300,4
354,295,37,433,299,4
354,295,35,435,298,4
354,295,36,432,299,4
354,295,36,431,298,4
354,296,36,430,299,4
354,295,36,430,299,4
355,291,36,430,299,4
355,289,36,430,299,4
355,287,36,430,298,4
354,289,37,431,299,4
353,292,37,432,298,4
352,294,37,432,298,4
351,296,36,433,297,4
351,296,36,433,295,4
351,295,36,434,295,4
351,294,36,433,295,4
351,295,36,433,296,4
352,293,36,433,295,4
352,291,36,433,296,4
352,290,36,433,296,4
352,288,36,433,296,4
352,288,37,433,296,4
350,292,39,433,296,4
348,294,38,435,295,4
347,295,38,436,293,4
347,296,32,438,293,4
347,296,28,439,293,4
347,295,25,439,293,4
346,295,22,439,294,4
345,295,22,439,294,4
344,295,22,439,295,4
342,294,22,438,295,4
342,289,21,438,294,4
341,288,23,439,294,4
341,290,23,439,294,4
341,290,22,439,294,4
342,293,22,440,294,4
341,294,23,440,294,4
341,292,24,440,294,4
341,291,26,439,294,4
341,290,27,439,295,4
340,289,29,439,295,4
340,290,28,438,295,4
51,614,566,593,486,5
53,615,563,592,486,5
54,615,561,592,486,5
55,615,560,592,487,5
55,614,559,592,488,5
55,613,559,592,487,5
54,613,557,593,486,5
54,613,556,595,486,5
54,613,555,599,485,5
52,613,553,604,484,5
50,613,553,613,481,5
49,613,552,619,479,5
48,613,550,624,476,5
47,613,548,627,473,5
48,612,546,627,472,5
48,612,544,627,471,5
48,611,542,628,470,5
49,610,541,629,469,5
50,609,541,630,469,5
50,609,542,630,469,5
50,609,543,628,469,5
50,609,539,627,469,5
49,608,539,625,468,5
48,608,537,623,468,5
48,608,535,625,467,5
50,609,535,625,466,5
49,609,535,624,465,5
49,609,535,625,463,5
51,609,534,625,462,5
52,608,532,625,460,5
53,608,531,626,459,5
53,608,530,627,458,5
53,607,530,627,457,5
53,607,530,626,455,5
53,607,529,624,454,5
51,605,530,623,455,5
50,605,531,621,457,5
48,605,530,621,458,5
46,605,530,622,457,5
49,605,530,622,457,5
49,605,522,622,459,5
50,604,518,621,458,5
51,603,513,620,460,5
51,602,507,618,457,5
52,598,508,618,446,5
52,598,506,619,445,5
53,597,507,619,445,5
53,597,507,620,444,5
53,597,507,620,444,5
53,597,507,621,443,5
53,597,506,622,442,5
53,597,505,622,442,5
55,597,504,621,443,5
55,597,503,622,443,5
55,596,503,621,445,5
55,596,503,622,445,5
54,596,503,622,445,5
54,596,502,622,445,5
327,106,531,524,377,6
328,104,532,524,375,6
329,104,532,524,372,6
329,106,532,525,370,6
330,104,533,525,368,6
329,107,533,524,367,6
331,110,534,524,368,6
331,109,535,524,368,6
329,111,534,524,368,6
329,110,534,524,371,6
327,109,534,524,371,6
326,107,534,524,372,6
326,108,534,524,374,6
325,109,534,525,374,6
327,109,534,525,374,6
