3860,-4181,-5759,10.01,-7.315,-4.445,1480,5589,-5584,2.275,-1.295,-6.335,-2910,-3869,-6586,3.08,-1.4,-1.155,-1512,-6520,-4859,0.84,-6.23,-2.66,-536,-6886,-4294,0.455,-4.305,-0.77,-2705,-7519,-2090,1.995,-8.645,-4.9,1
3739,-4151,-5814,2.59,-1.225,-12.46,1305,5741,-5522,1.225,4.165,0.105,-2950,-3696,-6332,-2.38,4.935,-4.76,-1647,-6291,-4706,-2.065,-3.605,-8.12,-679,-6735,-4230,-3.255,-2.45,-8.365,-2793,-7423,-2186,-1.575,-7.805,-12.18,1
4273,-4107,-5483,23.695,-7.21,-11.41,1691,5315,-5672,17.22,5.81,-13.16,-2457,-3852,-6374,7.42,-6.335,-15.855,-1308,-6334,-5029,9.24,-14.525,-13.335,-513,-6807,-4420,8.505,-12.53,-9.52,-3015,-7643,-2314,6.335,-19.53,-9.87,1
3941,-3745,-5646,19.74,-5.81,-11.865,1502,5971,-5673,16.52,6.545,-9.555,-2836,-3952,-6640,8.75,-1.085,-19.355,-1335,-6561,-4766,11.97,-11.2,-21.175,-302,-6931,-4254,12.04,-10.08,-19.845,-2526,-7605,-2127,9.38,-21.175,-23.065,1
4042,-3894,-5498,3.36,-1.4,-5.25,1753,5664,-5436,2.17,-1.12,2.24,-2543,-3586,-6581,2.485,5.32,0.525,-1176,-6158,-4840,0.665,8.785,-3.71,-214,-6442,-4231,0.07,2.135,-3.535,-2332,-7213,-2084,3.99,-4.06,-8.785,1
4248,-4224,-5322,16.94,-6.965,-4.06,1782,5271,-5781,11.41,-1.61,-8.68,-2320,-4082,-6556,8.61,-3.78,-7.035,-958,-6536,-4703,8.61,-8.75,-6.58,-9,-6794,-4131,9.555,-6.93,-3.78,-2466,-7435,-2260,8.12,-13.475,-6.965,1
4153,-4450,-5532,4.515,-4.83,-2.45,1619,5507,-5908,0.805,-4.655,-0.77,-2726,-4191,-6743,3.045,2.45,2.905,-1278,-6833,-4639,0.455,-0.49,-0.42,-200,-7161,-4217,0.35,1.785,-0.7,-2375,-7819,-1945,3.115,-1.925,-6.51,1
4189,-4023,-5321,7.07,-4.585,-8.505,1854,5500,-5658,5.075,1.225,-2.24,-2397,-3850,-6676,2.765,2.695,-4.62,-1019,-6373,-4811,2.135,-3.5,-7.63,-14,-6730,-4159,0.245,-1.19,-7.56,-2133,-7448,-1813,2.905,-8.12,-10.99,1
4434,-4339,-5303,4.13,-5.11,-4.13,2012,5330,-5855,0.805,-1.89,-3.115,-2259,-4170,-6670,1.995,0.7,0.91,-807,-6903,-4726,1.33,-3.955,-1.435,257,-7043,-4054,0.28,-2.345,-0.28,-1971,-7821,-2276,2.59,-7.595,-4.97,1
4280,-4042,-4610,17.5,-4.025,-9.765,1971,4954,-5648,14.805,3.71,-6.02,-1818,-4027,-6197,8.645,0.84,-13.965,-490,-6188,-4334,8.61,-7.595,-14.595,456,-6403,-3688,8.645,-7.7,-13.405,-1722,-7232,-1930,8.155,-17.045,-15.12,1
2939,-1703,-7343,7.14,-3.08,-2.66,1004,7665,-2878,5.495,-2.485,-1.12,-4157,-1104,-6698,5.46,2.345,-1.26,-3242,-4351,-5857,3.5,-1.645,-4.025,-2388,-5090,-5527,2.555,-1.33,-3.815,-4299,-5700,-3658,4.235,-5.985,-6.825,1
2882,-1669,-7332,5.46,-4.41,-2.835,1141,7734,-2770,2.835,-4.795,-2.205,-4203,-849,-6871,6.265,1.365,2.38,-3422,-4132,-6053,6.405,0,0.35,-2600,-5037,-5535,3.395,0.805,2.38,-4606,-5706,-3493,8.505,-3.465,-2.38,1
3029,-1407,-7141,8.47,-4.83,-11.55,1329,7474,-2343,3.465,4.48,-2.765,-3955,-450,-6407,-0.28,2.03,-5.635,-3358,-3684,-6083,-1.4,-4.865,-7,-2609,-4555,-5745,-1.75,-4.025,-5.25,-4448,-5219,-3893,0.63,-7.42,-7.14,1
3004,-1466,-7153,5.915,-6.685,-0.42,1147,7645,-2631,3.675,-6.545,-3.85,-4032,-949,-6725,6.79,-0.735,0.91,-3195,-4203,-5970,6.51,-4.865,-1.19,-2388,-4949,-5704,5.425,-1.995,-0.385,-4312,-5655,-3780,8.19,-7.525,-5.005,1
3112,-1792,-7407,5.005,-3.36,-5.565,1107,7859,-2852,2.415,-1.085,-0.7,-4324,-1075,-7048,2.205,3.64,-1.05,-3454,-4445,-6169,0.385,-1.82,-5.215,-2548,-5160,-5730,0.525,0.245,-5.25,-4433,-5710,-3707,3.395,-5.425,-9.975,1
3153,-1760,-7198,4.445,-5.425,-2.1,1119,7602,-2899,1.855,-4.655,-2.555,-4065,-1282,-6823,3.535,0.175,1.645,-3187,-4614,-5956,1.96,-4.34,-1.575,-2263,-5386,-5571,0.385,-1.75,-0.805,-4193,-5997,-3639,2.905,-7.525,-5.425,1
2817,-1633,-7136,2.8,-4.97,-5.635,1163,7621,-2683,1.085,-1.785,-2.1,-4012,-881,-6734,1.435,0.98,-0.35,-3249,-4170,-5971,1.75,-4.235,-3.08,-2385,-4930,-5587,1.61,-1.645,-2.8,-4213,-5610,-3711,5.005,-7.525,-6.86,1
3093,-1827,-7227,2.975,-7.665,-2.835,1103,7696,-2934,0.56,-4.375,-3.675,-4120,-1219,-6902,2.66,-0.875,1.785,-3254,-4544,-6008,1.26,-4.76,-0.595,-2363,-5293,-5578,0.315,-2.94,8.89,-4274,-5933,-3603,3.185,-8.33,-5.18,1
3133,-1864,-7154,4.55,-5.6,-3.43,1102,7512,-2974,1.365,-3.15,-2.24,-4014,-1379,-6781,2.415,0.56,0.91,-3093,-4590,-5855,0.35,-3.5,-1.225,-2165,-5252,-5426,-0.665,-3.255,-1.295,-4077,-5851,-3567,1.925,-7.665,-4.235,1
3102,-1796,-7198,4.165,-5.53,-4.2,1140,7647,-2894,1.47,-2.45,-2.45,-4078,-1194,-6874,2.625,0.7,0.385,-3180,-4524,-5952,1.575,-4.06,-2.065,-2267,-5317,-5497,0.35,-2.625,-1.68,-4166,-5925,-3577,3.08,-8.19,-6.23,1
1899,82,-7894,17.15,-8.68,-8.855,567,8542,-468,33.6,2.975,1.96,-4876,1093,-6588,7,-1.365,-8.365,-4408,-2433,-6778,2.135,-4.41,-8.785,-3865,-3584,-6457,-0.525,-3.36,-6.055,-5664,-4162,-4680,1.19,-8.89,-7.91,1
1890,223,-7811,-0.28,-9.065,-5.285,958,7839,-522,2.31,0.595,-3.395,-4686,1225,-6297,-4.725,-0.665,6.3,-4127,-2127,-6465,-6.685,-4.55,4.795,-3689,-3283,-6169,-6.37,-4.62,5.915,-5362,-3894,-4493,-3.185,-4.585,3.36,1
1737,271,-7755,0.77,-7.665,-8.05,657,8077,-551,-3.43,0.735,-2.59,-4659,1103,-6094,-3.955,1.645,-0.21,-4090,-2164,-6267,-5.32,-6.44,-2.52,-3686,-3313,-6002,-5.88,-5.285,-2.765,-5362,-3795,-4352,-4.375,-9.45,-3.955,1
1845,494,-7764,10.325,-3.85,-1.82,1012,7937,-132,6.23,-5.81,-2.065,-4495,1669,-6233,7.735,1.61,1.68,-4135,-1743,-6621,6.335,-1.295,0.56,-3744,-3044,-6180,2.8,1.82,1.785,-5367,-3722,-4453,7.49,-2.415,-2.52,1
1742,297,-7792,1.715,-3.71,-4.83,687,8408,-444,-0.455,-2.695,-0.84,-4845,1218,-6520,1.925,4.48,-0.455,-4139,-2244,-6716,0.595,-0.21,-4.725,-3569,-3279,-6151,-0.035,0.56,-5.6,-5263,-3833,-4549,3.815,-6.265,-9.835,1
1891,350,-7841,9.065,-1.82,-7.035,759,8367,-387,6.09,1.54,8.505,-4740,1322,-6539,4.725,4.795,-5.18,-4180,-2134,-6675,2.94,-0.56,-8.785,-3590,-3304,-6206,1.89,1.435,-8.68,-5185,-3846,-4540,2.835,-6.125,-12.74,1
2001,280,-7710,4.445,-2.8,-2.38,718,8278,-639,3.815,-4.235,-1.05,-4554,1098,-6335,5.95,2.87,-0.91,-3959,-2297,-6462,5.04,-1.68,-4.375,-3313,-3398,-6029,4.655,1.925,-5.215,-4972,-3958,-4384,8.505,-6.755,-10.395,1
2026,137,-7920,2.38,-5.355,-6.335,753,8701,-537,0.035,-0.665,-1.19,-4781,1198,-6624,-0.105,2.625,-0.805,-4167,-2125,-6904,-1.96,-2.17,-3.745,-3589,-3282,-6469,-2.94,-0.56,-3.78,-5324,-3848,-4720,0.49,-4.62,-7.49,1
2210,185,-7564,10.22,-7.28,-3.465,842,8100,-727,6.44,-2.52,-7.21,-4469,827,-6489,6.685,-2.905,-4.165,-3869,-2483,-6603,7.175,-6.895,-5.075,-3293,-3716,-6306,6.405,-4.445,-4.025,-5153,-4379,-4536,8.26,-11.27,-8.75,1
2189,222,-7726,1.505,-2.555,-4.305,961,8115,-579,1.4,-3.185,0.49,-4301,1016,-6317,3.08,2.835,1.645,-3732,-2215,-6431,1.47,-1.82,-1.47,-3178,-3390,-6154,0.875,-0.42,-1.12,-4978,-4134,-4520,4.725,-5.565,-5.915,1
2218,-327,-7494,4.13,-3.815,-1.89,694,7901,-935,2.38,-3.955,-0.98,-4400,497,-6291,3.325,3.185,0.42,-3659,-2659,-6266,1.33,-1.155,-2.975,-3014,-3690,-5938,1.155,-1.4,-3.5,-4787,-4213,-4529,3.85,-7.07,-7.14,1
2402,-2,-7799,6.615,-8.435,-0.525,929,8092,-868,3.43,-5.67,-6.335,-4350,658,-6611,5.565,-3.185,1.155,-3632,-2748,-6623,5.32,-6.23,0.175,-2945,-3785,-6264,4.165,-6.055,0.98,-4859,-4526,-4563,6.09,-10.675,-1.96,1
2076,-50,-7742,2.87,-5.355,-6.475,861,8140,-641,0.035,-0.945,-1.4,-4469,894,-6434,0.21,0.315,1.855,-3923,-2504,-6723,0.035,-1.47,-1.785,-3284,-3704,-6345,-1.855,8.295,-0.805,-5067,-4365,-4526,1.61,-4.48,-4.9,1
1822,-489,-7931,-1.4,-3.885,-6.23,534,8428,-792,-4.235,-1.26,0.455,-4748,269,-6803,-2.73,5.95,2.205,-3999,-2882,-6892,-7.245,0.77,-2.17,-3026,-3793,-6259,-8.365,-0.735,-4.515,-4810,-4242,-4447,-5.53,-4.41,-8.26,1
2180,205,-7729,1.89,-3.92,-1.925,907,8142,-536,0.07,-5.11,-0.455,-4391,1042,-6453,3.71,1.4,3.885,-3748,-2408,-6627,2.31,-1.645,0.56,-3121,-3596,-6324,0.875,0.945,0.805,-4878,-4236,-4610,5.04,-3.745,-5.075,1
2305,-142,-7822,3.395,-8.68,-6.125,817,8311,-924,-0.385,-0.91,-4.48,-4538,667,-6741,-0.455,-0.7,-1.015,-3760,-2683,-6750,-1.295,-7.42,-3.15,-3127,-3680,-6374,-1.61,-5.635,-2.45,-5095,-4285,-4613,0.105,-9.66,-4.375,1
2095,191,-7801,0.385,-8.12,-1.155,761,8191,-496,-2.205,-6.16,-4.2,-4461,897,-6377,1.505,-2.345,4.13,-3821,-2476,-6470,0.595,-6.125,2.065,-3155,-3554,-6158,0.665,-6.055,2.555,-4960,-4184,-4559,3.43,-9.94,-0.49,1
2135,176,-7580,1.435,-7.35,-2.485,897,7878,-370,-2.87,-4.515,-3.85,-4242,1078,-6282,-0.035,-2.73,4.13,-3682,-2201,-6485,-1.61,-6.37,3.5,-3095,-3251,-6207,-1.995,-5.88,4.27,-4848,-3853,-4635,1.47,-8.54,2.38,1
1717,414,-7938,-13.72,-13.09,-3.745,569,8441,28,-17.395,-6.86,-3.185,-5003,1558,-6505,-9.345,-2.625,13.65,-4430,-1934,-6751,-10.745,-4.83,10.395,-3765,-3063,-6445,-10.535,-1.855,9.695,-5311,-3499,-4685,-4.2,-1.89,5.46,1
1675,794,-7782,-1.435,-9.38,-5.915,471,8446,124,-0.77,-3.22,-5.04,-4818,1483,-6185,-1.365,-1.33,-0.56,-4292,-1865,-6470,-0.595,-6.405,-3.15,-3738,-3052,-6201,0.945,-6.86,-3.92,-5618,-3512,-4622,2.345,-11.655,-7.14,1
-950,3966,-6359,1.19,0.35,-7.84,-236,6746,4068,0.945,0.805,3.045,-4349,4860,-3701,-0.49,6.79,-0.84,-4784,2034,-5378,-2.695,-0.385,-5.845,-5046,734,-5362,-3.85,0.735,-6.545,-5707,578,-4568,-0.525,-5.985,-11.34,1
-1184,4278,-7035,11.095,-6.405,-10.115,-350,7603,4198,7.84,4.62,-5.705,-4895,5304,-4400,2.485,4.83,-6.93,-5304,2064,-6879,-8.085,19.6,-15.82,-5779,689,-6153,6.79,-0.945,-13.65,-6656,675,-5219,8.435,-10.01,-16.31,1
-1122,3768,-7211,5.215,-6.475,-6.475,-518,7670,3931,1.715,-0.385,-4.97,-5164,4739,-4427,1.155,-1.225,-3.99,-5067,1366,-6615,1.68,-6.02,-7.84,-5621,-109,-6042,0.28,-3.71,-11.095,-6586,75,-4826,1.645,-9.94,-16.205,1
-751,3449,-7197,3.57,-6.79,-5.915,-367,7417,3556,-3.01,-1.575,-3.85,-4747,4451,-4118,-1.26,-1.575,0.595,-4760,1274,-6182,-1.575,-7.805,-1.54,-5258,-267,-5861,-2.59,-5.355,-0.455,-6307,-331,-4706,-0.42,-9.485,-3.535,1
-972,3415,-7392,7.98,-6.93,-7.175,-652,7621,3643,1.295,1.82,-5.88,-5262,4412,-4606,0.35,-1.89,-5.6,-5214,1090,-6701,0.315,-8.015,-7.455,-5625,-466,-6126,-2.03,-5.39,-7.98,-6720,-312,-4948,-0.14,-7.98,-10.605,1
-512,2983,-7241,3.08,-7.49,-1.96,-438,7178,3284,-3.71,-5.32,-3.745,-4680,4022,-4315,-0.07,-2.8,4.83,-4762,932,-6205,-1.575,-5.845,3.5,-5231,-609,-5868,-1.54,-4.69,3.71,-6347,-774,-4681,2.24,-7.35,-0.315,1
-1056,3347,-7257,10.395,-0.98,-7.14,-716,7372,3556,9.94,0.315,-0.035,-4603,4207,-3864,11.025,20.125,-4.025,-4934,1263,-5978,6.16,-3.08,-7.63,-5464,-198,-5704,2.45,-1.4,-6.51,-6535,-373,-4663,3.955,-7.245,-8.435,1
-876,3328,-7338,4.34,-7.525,-4.585,-459,7457,3579,0.77,-1.89,-3.325,-4761,4431,-5013,2.205,6.405,1.82,-4973,1162,-6292,0.35,-4.725,-0.175,-5414,-361,-5921,-1.12,-3.605,0.07,-6492,-393,-4767,2.345,-7.455,-2.975,1
-754,3577,-7218,8.155,-6.895,-3.815,-414,7610,3517,-1.47,-3.22,-2.59,-4375,4273,-4815,0.42,-1.61,2.24,-4782,1169,-6215,0,-5.845,0.49,-5187,-271,-6012,-0.455,-2.345,0.14,-6295,-327,-4739,2.625,-7.245,-3.395,1
-912,3370,-7263,3.465,-6.51,-4.62,-576,7469,3516,0.84,-2.52,-3.815,-4563,4158,-4796,0.945,-1.715,0,-4917,1058,-6091,0.14,-5.95,-1.75,-5337,-330,-5808,-0.525,-4.725,-1.505,-6377,-347,-4668,1.575,-8.855,-4.13,1
-848,124,-7955,-9.52,-2.52,-4.97,-1722,7705,1117,-12.95,-4.235,9.17,-6075,1698,-5028,-12.39,4.69,13.055,-6002,-1689,-5203,-15.54,1.26,9.38,-5762,-3098,-4750,-19.775,3.535,9.135,-7010,-2734,-2860,-12.005,9.73,7.525,1
-813,1178,-7920,-3.01,-5.425,-5.95,-1475,8160,1648,-4.585,-1.155,0.105,-5933,2064,-5005,-2.1,1.89,1.54,-5930,-1328,-5440,-2.975,-3.71,-1.96,-5621,-2680,-4919,-2.765,-2.17,-1.82,-6920,-2252,-3271,0.735,-7.07,-6.195,1
-845,960,-7876,7.21,-4.375,-4.795,-1591,7880,1640,4.41,-1.575,-2.555,-5964,1929,-4889,3.745,1.33,-1.68,-5986,-1416,-5319,2.415,-4.2,-4.305,-5740,-2778,-4880,1.085,-2.24,-3.745,-7025,-2372,-3138,3.535,-7.525,-7.315,1
-898,1018,-8172,6.405,-3.535,-3.36,-1577,8411,1647,4.9,-2.38,-1.015,-6205,2071,-5280,5.775,3.92,-1.47,-6128,-1490,-5616,4.025,0.98,-5.18,-5775,-2876,-5074,2.555,1.96,-6.16,-7049,-2478,-3312,5.985,-4.69,-11.69,1
-598,784,-7860,-1.75,-9.765,-1.75,-1482,7945,1441,-5.18,-4.97,-4.445,-5828,2008,-5057,-1.015,-3.78,5.915,-5828,-1638,-5401,-1.05,-6.895,4.48,-5597,-2991,-4891,-1.715,-5.495,5.705,-7094,-2613,-3242,1.4,-7.49,2.59,1
-835,999,-8088,1.855,-1.19,-3.57,-1555,8203,1649,2.205,-3.71,3.045,-6096,2015,-5129,3.045,6.09,1.785,-6035,-1450,-5515,0.28,2.135,-3.5,-5698,-2826,-4945,-0.595,4.375,-4.9,-6963,-2398,-3201,3.92,-1.995,-11.585,1
-620,1119,-7949,1.4,-6.755,-2.52,-1234,8142,1700,-1.015,-4.655,-2.555,-5852,2117,-5276,1.89,0.07,3.675,-5817,-1370,-5598,0.665,-2.8,0.735,-5511,-2709,-5155,-0.21,-1.54,-0.455,-6826,-2404,-3398,4.235,-5.74,-4.585,1
-448,1010,-7934,4.97,-1.26,-4.305,-1251,8070,1501,4.305,-1.925,0.665,-5670,1890,-5197,4.095,4.445,-1.155,-5594,-1404,-5532,2.03,-0.665,-4.27,-5354,-2750,-5133,1.505,-0.315,-4.48,-6727,-2547,-3427,4.935,-6.475,-8.75,1
-429,823,-7806,3.255,-7.805,-6.265,-1244,7968,1361,-0.245,-0.595,-4.515,-5568,1794,-5099,0.63,-1.575,-0.735,-5478,-1449,-5296,0.14,-7.455,-2.765,-5209,-2688,-4872,0.35,-6.79,-1.435,-6554,-2416,-3245,3.01,-12.46,-4.025,1
-513,876,-8119,4.2,-8.505,-1.855,-1422,8414,1256,1.435,-4.34,-5.705,-5973,1651,-5501,4.62,-2.59,0.245,-5786,-1835,-5780,4.27,-5.81,-2.135,-5446,-3188,-5230,3.885,-4.515,-2.8,-6929,-2840,-3461,6.16,-9.905,-6.86,1
2653,-4852,-5896,3.185,-7,-4.305,-432,6612,-5038,0.385,-2.065,-2.975,-3572,-4463,-6005,1.855,-0.385,0.14,-2025,-6987,-4070,1.155,-4.34,-2.415,-1058,-7407,-3055,-0.315,-3.045,-2.45,-3228,-7485,-634,2.415,-8.365,-6.16,1
2759,-4647,-5791,4.62,-5.285,-3.71,-377,6441,-4920,2.87,-2.8,-2.905,-3423,-4393,-5815,3.535,-0.455,-0.175,-2010,-6810,-3954,3.22,-5.145,-2.59,-1123,-7369,-3006,2.275,-3.5,-1.96,-3302,-7507,-631,4.48,-8.225,-5.845,1
2723,-4802,-5823,2.625,-5.39,-3.955,-359,6485,-4900,-0.105,-2.24,-2.73,-3527,-4290,-5920,1.26,-0.315,1.4,-2134,-6858,-4164,1.365,-3.71,-1.085,-1181,-7470,-3218,0.945,-2.415,-1.4,-3328,-7594,-719,3.955,-6.09,-7.28,1
2703,-4877,-5776,3.045,-6.3,-3.85,-422,6454,-5061,0.385,-2.52,-2.975,-3489,-4491,-5879,1.575,-0.105,0.735,-1999,-6910,-3967,0.84,-5.18,-1.75,-1046,-7357,-2979,0.07,-3.29,-1.435,-3230,-7470,-547,2.765,-7.945,-5.285,1
2747,-4812,-5706,5.355,-5.425,-3.85,-373,6147,-5020,2.555,-2.52,-2.975,-3431,-4431,-5834,2.905,0,0.035,-1975,-6880,-3969,1.925,-4.375,-2.205,-1038,-7383,-2946,0.595,-3.115,-1.505,-3231,-7462,-581,3.115,-6.895,-5.145,1
2752,-4792,-5750,3.57,-5.25,-4.48,-313,6375,-4986,1.015,-1.75,-2.275,-3377,-4371,-5809,1.82,-0.28,0.42,-1962,-6791,-3936,0.945,-3.605,-1.295,-1031,-7295,-2953,-0.14,-3.605,-1.295,-3194,-7417,-563,2.52,-7.35,-4.515,1
2657,-4831,-5728,4.48,-4.48,-3.5,-392,6451,-5037,2.45,-2.625,-1.225,-3455,-4452,-5834,3.5,1.68,0.49,-1963,-6942,-3907,1.89,-2.38,-2.695,-974,-7354,-2883,0.735,-0.805,-2.415,-3124,-7440,-473,3.465,-6.86,-7.245,1
2662,-4842,-5723,3.36,-6.335,-3.92,-318,6456,-4959,0.77,-2.695,-2.31,-3397,-4423,-5840,1.855,0.525,0.98,-1925,-6823,-3917,0.735,-4.935,-1.365,-956,-7275,-2797,-0.035,-3.465,-1.05,-3119,-7371,-496,2.8,-8.155,-4.095,1
2754,-4818,-5780,3.5,-5.81,-4.655,-278,6403,-4973,0.805,-2.135,-2.135,-3364,-4418,-5810,1.75,-0.035,0.875,-1933,-6814,-3806,0.42,-4.165,-1.225,-1048,-7290,-2871,-0.455,-4.06,-0.595,-3241,-7459,-493,2.205,-7,-2.8,1
2775,-4710,-5429,3.675,-5.705,-4.585,-262,6356,-4886,0.7,-2.345,-2.8,-3333,-4269,-5820,1.925,-0.175,0.875,-1988,-6695,-3991,1.54,-4.515,-1.33,-1090,-7225,-3095,0.91,-2.59,-0.945,-3247,-7409,-688,3.535,-6.545,-4.935,1
4399,-6698,1262,4.97,-6.265,-4.655,1724,-335,-7693,2.66,-2.17,-3.395,2207,-7687,-1992,3.36,-0.105,-0.56,3985,-7073,749,2.625,-4.55,-2.485,4880,-6238,1452,1.155,-2.94,-1.89,3678,-6972,2325,3.885,-7.77,-5.74,1
4410,-6629,1331,3.465,-5.285,-5.145,1681,-320,-7723,2.135,-1.785,-2.59,2279,-7689,-1907,2.38,0.385,-1.015,4062,-7033,818,1.82,-4.445,-3.255,4948,-6120,1524,1.4,-3.99,-3.08,3788,-6810,2360,4.2,-8.855,-6.475,1
4375,-6677,1304,4.69,-6.02,-5.355,1652,-367,-7702,1.715,-1.05,-2.66,2246,-7713,-1865,2.1,0.455,-0.77,4009,-7033,868,1.54,-5.11,-2.87,4869,-6198,1496,0.735,-3.535,-2.17,3732,-6890,2319,3.255,-9.1,-5.915,1
4458,-6731,1369,5.355,-4.83,-4.935,1809,-393,-7691,2.94,-1.505,-2.1,2295,-7663,-1940,3.08,1.33,-0.56,4062,-7014,787,2.03,-4.025,-3.01,4922,-6185,1517,0.595,-2.31,-2.03,3790,-6945,2384,3.5,-6.615,-5.845,1
4426,-6663,1510,4.725,-4.97,-5.705,1801,-443,-7626,2.52,-8.925,-2.205,2374,-7623,-1853,2.345,0.455,-1.26,4087,-6929,817,1.33,-4.235,-3.465,4951,-6099,1506,1.365,-3.92,-3.5,3881,-6871,2399,3.71,-7.385,-6.755,1
4497,-6680,1438,4.34,-5.005,-4.585,1814,-490,-7656,1.155,-1.75,-1.785,2405,-7661,-1841,1.96,0.735,0.175,4114,-6947,893,0.63,-3.99,-2.1,4979,-6085,1525,-0.14,-2.59,-1.47,3876,-6767,2365,2.555,-6.86,-5.18,1
4443,-6746,1477,4.55,-6.265,-4.515,1800,-472,-7716,1.12,-1.365,-2.73,2366,-7746,-1866,2.345,8.925,0.56,4099,-7061,917,1.75,-4.2,-1.61,5029,-6240,1629,0.595,-2.485,-1.085,3905,-6964,2442,3.43,-7.28,-4.83,1
4437,-6671,1476,2.94,-5.46,-4.55,1840,-454,-7612,0.595,-2.555,-1.785,2329,-7583,-1922,1.54,1.995,1.19,4069,-6934,781,-0.035,-2.415,-1.575,4973,-6107,1530,-0.84,-1.96,-1.4,3936,-6788,2409,2.765,-6.125,-5.46,1
4477,-6731,1507,5.74,-6.125,-5.32,1836,-514,-7693,2.485,-0.875,-3.675,2394,-7700,-1878,2.52,-0.07,-0.49,4128,-7029,818,1.33,-4.27,-2.17,4997,-6203,1526,-0.07,-3.535,-1.855,3867,-6926,2388,2.485,-7.63,-5.355,1
4391,-6787,1549,3.955,-5.74,-4.9,1732,-548,-7671,1.05,-1.435,-2.38,2374,-7770,-1777,1.26,0.91,-0.21,4116,-6982,894,-0.35,-4.375,-1.96,5010,-6036,1592,-0.42,-3.535,-1.855,3922,-6752,2394,2.555,-7.98,-5.355,1
4868,-5926,3001,62.895,-11.48,-21.56,3161,-2092,-6796,50.645,30.73,-24.535,3945,-7029,-1204,27.23,-8.155,-51.275,5375,-5773,1060,28.315,-19.18,-47.845,6111,-4731,1576,25.41,-19.67,-45.185,5272,-5740,1728,11.235,-35.735,-44.45,1
5271,-5256,3777,25.095,-0.875,-10.255,4164,-3036,-5938,18.41,6.685,1.19,5187,-6182,-598,8.82,4.725,-11.725,6257,-4480,1277,4.97,-1.96,-10.29,6729,-3484,1635,1.82,0.175,-9.555,6008,-4846,1394,2.275,-4.48,-11.69,1
5271,-5008,3895,0.14,-2.555,-3.57,3815,-2578,-6270,0.77,-3.745,1.575,5155,-6570,-588,3.43,2.975,0.875,6449,-4865,1598,1.89,-1.26,-3.15,7106,-3662,1948,0.56,-1.435,-4.025,6445,-4930,1689,3.675,-6.895,-8.715,1
